name_game,year,recommend_count
PIXEL PIRACY,2015,3
PIXEL PUZZLES: JAPAN,2015,1
PIXEL STAR,2015,1
PIXEL SURVIVORS,2015,1
PIXELJUNK(TM) EDEN,2014,1
PIXELJUNK(TM) MONSTERS ULTIMATE,2014,2
PLAGUE INC: EVOLVED,2014,21
PLAGUE INC: EVOLVED,2015,7
PLAGUE INC: EVOLVED,2016,6
PLANET EXPLORERS,2014,2
PLANET EXPLORERS,2015,3
PLANETARIAN ~THE REVERIE OF A LITTLE PLANET~,2010,1
PLANETARIAN ~THE REVERIE OF A LITTLE PLANET~,2014,2
PLANETARIAN ~THE REVERIE OF A LITTLE PLANET~,2015,3
PLANETARY ANNIHILATION - DIGITAL DELUXE ADD-ON,2015,1
PLANETARY ANNIHILATION: TITANS,2015,5
PLANETBASE,2015,3
PLANETSIDE 2,2012,29
PLANETSIDE 2,2013,68
PLANETSIDE 2,2014,130
PLANETSIDE 2,2015,47
PLANT TYCOON,2014,1
PLANTERA,2016,2
PLANTS VS. ZOMBIES GOTY EDITION,2014,1
PLANTS VS. ZOMBIES GOTY EDITION,2015,3
PLATYPUS,2015,2
PLAYCLAW 5 - GAME RECORDING AND STREAMING,2014,1
"PLEASE, DON'T TOUCH ANYTHING",2015,2
PLUG & PLAY,2015,10
POI,2015,1
POKER NIGHT 2,2013,9
POKER NIGHT 2,2014,7
POKER NIGHT 2,2015,5
POKER NIGHT AT THE INVENTORY,2010,2
POKER NIGHT AT THE INVENTORY,2011,1
POKER NIGHT AT THE INVENTORY,2012,4
POKER NIGHT AT THE INVENTORY,2013,8
POKER NIGHT AT THE INVENTORY,2014,14
POKER NIGHT AT THE INVENTORY,2015,6
POLANDBALL: CAN INTO SPACE!,2016,2
POLARITY,2014,2
POLARITY,2015,4
POLY BRIDGE,2015,1
POLY BRIDGE,2016,1
PONGO,2015,1
PONY ISLAND,2016,7
POOF,2014,1
POOL NATION,2013,1
POOL NATION,2014,3
PORT OF CALL,2015,1
PORT ROYALE 3,2012,1
PORTAL,2010,7
PORTAL,2011,9
PORTAL,2012,7
PORTAL,2013,13
PORTAL,2014,31
PORTAL,2015,15
PORTAL 2,2011,49
PORTAL 2,2012,27
PORTAL 2,2013,67
PORTAL 2,2014,115
PORTAL 2,2015,65
PORTAL 2 - THE FINAL HOURS,2015,1
PORTAL 2 SOUNDTRACK,2014,1
PORTAL 2 SOUNDTRACK,2015,2
PORTAL KNIGHTS,2017,1
PORTAL STORIES: MEL,2015,22
PORTAL STORIES: VR,2010,2
POST APOCALYPTIC MAYHEM,2012,1
POST APOCALYPTIC MAYHEM,2013,1
POST APOCALYPTIC MAYHEM,2014,2
POST APOCALYPTIC MAYHEM,2015,1
POSTAL,2015,2
POSTAL 2,2010,8
POSTAL 2,2013,5
POSTAL 2,2014,19
POSTAL 2,2015,23
POSTAL 2: PARADISE LOST,2015,2
POSTAL III,2014,1
POTATOMAN SEEKS THE TROOF,2014,1
POTATOMAN SEEKS THE TROOF,2015,1
POX NORA,2014,3
PRAETORIANS,2014,1
"PRECIPICE OF DARKNESS, EPISODE TWO",2012,1
PREGNANCY,2015,1
PRETTY GIRLS MAHJONG SOLITAIRE,2015,1
PRIMAL CARNAGE,2012,3
PRIMAL CARNAGE,2013,4
PRIMAL CARNAGE,2014,7
PRIMAL CARNAGE,2015,2
PRIMAL CARNAGE: EXTINCTION,2014,2
PRIMAL CARNAGE: EXTINCTION,2015,2
PRIME WORLD: DEFENDERS,2013,2
PRINCE OF PERSIA(R): THE SANDS OF TIME,2011,1
PRINCE OF PERSIA(R): THE SANDS OF TIME,2014,2
PRINCE OF PERSIA: WARRIOR WITHIN(TM),2010,1
PRINCESS EDGE - DRAGONSTONE,2016,1
PRINCESS EVANGILE ALL AGES VERSION,2015,1
PRINCESS REMEDY IN A WORLD OF HURT,2014,2
PRISON ARCHITECT,2013,2
PRISON ARCHITECT,2014,35
PRISON ARCHITECT,2015,43
PRO CYCLING MANAGER 2014,2014,2
PROBABLY ARCHERY,2014,1
PROFESSIONAL FARMER 2014,2014,1
PROJECT CARS,2010,2
PROJECT CARS,2015,5
PROJECT CARS - RACING ICONS CAR PACK,2015,1
PROJECT CARS - STANCEWORKS TRACK EXPANSION,2016,1
PROJECT EXPLORE,2015,1
PROJECT HIGHRISE,2016,1
PROJECT NIMBUS,2014,1
PROJECT NIMBUS,2017,2
PROJECT ZOMBOID,2013,5
PROJECT ZOMBOID,2014,23
PROJECT ZOMBOID,2015,3
PROMINENCE POKER,2016,1
PROTEUS,2014,5
PROTEUS,2015,1
PROTOTYPE 2,2015,2
PROTOTYPE(TM),2010,1
PROTOTYPE(TM),2012,1
PROTOTYPE(TM),2013,1
PROTOTYPE(TM),2014,5
PROTOTYPE(TM),2015,1
PSYCHONAUTS,2010,1
PSYCHONAUTS,2011,1
PSYCHONAUTS,2012,1
PSYCHONAUTS,2013,4
PSYCHONAUTS,2014,4
PUDDLE,2014,1
PULSAR: LOST COLONY,2010,1
PULSAR: LOST COLONY,2015,3
PUNCH CLUB,2016,3
PUPPY DOG: JIGSAW PUZZLES,2016,1
PUTT-PUTT(R) GOES TO THE MOON,2015,1
PUTT-PUTT(R) JOINS THE PARADE,2015,1
PUZZLE AGENT 2,2015,1
PUZZLE PIRATES,2011,1
PUZZLE PIRATES,2012,1
PUZZLEQUEST: CHALLENGE OF THE WARLORDS,2011,2
PYTHAGORIA,2016,1
QUADRILATERAL COWBOY,2016,2
QUAKE,2014,1
QUAKE,2015,1
QUAKE II,2010,1
QUAKE III ARENA,2011,1
QUAKE III ARENA,2015,1
QUAKE LIVE(TM),2010,5
QUAKE LIVE(TM),2014,14
QUAKE LIVE(TM),2015,6
QUANTUM CONUNDRUM,2012,3
QUANTUM CONUNDRUM,2014,1
QUANTUM RUSH CHAMPIONS,2014,1
QUINTET,2015,1
RABBIT HOLE 3D: STEAM EDITION,2014,1
RABI-RIBI,2016,2
RACE 07,2013,1
RACE 07,2014,2
RACE THE SUN,2013,2
RACE THE SUN,2014,8
RACE THE SUN,2015,6
RACER 8,2014,1
RACEROOM RACING EXPERIENCE,2013,5
RACEROOM RACING EXPERIENCE,2014,4
RACEROOM RACING EXPERIENCE,2015,1
RADIANT DEFENSE,2014,1
RADICAL ROACH REMASTERED,2015,1
RAGE,2011,2
RAGE,2013,4
RAGE,2014,3
RAGE,2015,1
RAGNAROK ONLINE,2014,1
RAGNAROK ONLINE,2015,1
RAGNAROK ONLINE 2,2013,2
RAGNAROK ONLINE 2,2014,2
RAGNAROK ONLINE 2,2015,1
RAIDEN LEGACY - STEAM EDITION,2015,1
RAKE,2015,4
RAMPAGE KNIGHTS,2015,1
RATZ INSTAGIB,2015,12
RATZ INSTAGIB,2016,2
RAW DATA,2010,2
RAYMAN(R) LEGENDS,2013,1
RAYMAN(R) ORIGINS,2012,1
RAYMAN(R) ORIGINS,2013,1
RC CARS,2010,1
REAL HORROR STORIES ULTIMATE EDITION,2014,2
REAL HORROR STORIES ULTIMATE EDITION,2015,1
REALLY BIG SKY,2014,1
REALLY BIG SKY,2015,1
REALM OF THE MAD GOD,2012,39
REALM OF THE MAD GOD,2013,18
REALM OF THE MAD GOD,2014,65
REALM OF THE MAD GOD,2015,29
REASSEMBLY,2015,3
REBEL GALAXY,2015,2
REBUILD 3: GANGS OF DEADSVILLE,2014,1
REC ROOM,2010,1
RECEIVER,2013,2
RECEIVER,2014,8
RECEIVER,2015,3
RECETTEAR: AN ITEM SHOP'S TALE,2010,2
RECETTEAR: AN ITEM SHOP'S TALE,2013,1
RECETTEAR: AN ITEM SHOP'S TALE,2014,4
RECETTEAR: AN ITEM SHOP'S TALE,2015,3
RED CRUCIBLE(R): FIRESTORM,2015,10
RED FACTION,2013,1
RED FACTION,2014,2
RED FACTION GUERRILLA STEAM EDITION,2010,1
RED FACTION GUERRILLA STEAM EDITION,2012,1
RED FACTION GUERRILLA STEAM EDITION,2014,2
RED FACTION GUERRILLA STEAM EDITION,2015,7
RED FACTION(R): ARMAGEDDON(TM),2012,1
RED FACTION(R): ARMAGEDDON(TM),2014,3
RED ORCHESTRA 2: HEROES OF STALINGRAD WITH RISING STORM,2011,12
RED ORCHESTRA 2: HEROES OF STALINGRAD WITH RISING STORM,2012,4
RED ORCHESTRA 2: HEROES OF STALINGRAD WITH RISING STORM,2013,18
RED ORCHESTRA 2: HEROES OF STALINGRAD WITH RISING STORM,2014,29
RED ORCHESTRA 2: HEROES OF STALINGRAD WITH RISING STORM,2015,17
RED ORCHESTRA: OSTFRONT 41-45,2012,1
RED ORCHESTRA: OSTFRONT 41-45,2013,1
RED TRIGGER,2016,3
REDCON,2016,1
REFLEX ARENA,2014,1
REFLEX ARENA,2015,2
REFUNCT,2015,8
REGENCY SOLITAIRE,2015,3
REIGN OF KINGS,2015,27
REIGNS,2016,2
RELIC HUNTERS ZERO,2015,5
REMEMBER ME,2013,5
REMEMBER ME,2014,3
REMEMBER ME,2015,3
RENEGADE OPS,2011,1
RENEGADE OPS,2012,1
RENEGADE OPS,2014,1
RENOWNED EXPLORERS: INTERNATIONAL SOCIETY,2015,2
REPLICA,2016,1
REPRISAL UNIVERSE,2014,1
REPRISAL UNIVERSE,2015,1
REPUBLIQUE,2015,1
RER2 EPISODE THREE: JUDGMENT,2015,1
RESIDENT EVIL / BIOHAZARD HD REMASTER,2015,4
RESIDENT EVIL 4 / BIOHAZARD 4,2014,5
RESIDENT EVIL 4 / BIOHAZARD 4,2015,1
RESIDENT EVIL 6 / BIOHAZARD 6,2013,5
RESIDENT EVIL 6 / BIOHAZARD 6,2014,3
RESIDENT EVIL 6 / BIOHAZARD 6,2015,4
RESIDENT EVIL REVELATIONS / BIOHAZARD REVELATIONS,2013,1
RESIDENT EVIL REVELATIONS 2 / BIOHAZARD REVELATIONS 2,2015,4
RESIDENT EVIL(TM) 5/ BIOHAZARD 5(R),2010,1
RESIDENT EVIL(TM) 5/ BIOHAZARD 5(R),2013,1
RESIDENT EVIL(TM) 5/ BIOHAZARD 5(R),2014,1
RESIDENT EVIL(TM) 5/ BIOHAZARD 5(R),2015,2
RESIDENT EVIL: OPERATION RACCOON CITY,2014,1
RETRO CITY RAMPAGE(TM) DX,2012,1
RETRO CITY RAMPAGE(TM) DX,2014,6
RETRO/GRADE,2014,1
RETROVIRUS,2013,1
RETURN TO CASTLE WOLFENSTEIN,2015,1
REUS,2013,6
REUS,2014,1
REUS,2015,2
REVEAL THE DEEP,2015,2
REVENGE OF THE TITANS,2011,1
REVENGE OF THE TITANS,2015,1
REVERSION - THE ESCAPE (1ST CHAPTER),2014,2
REXAURA,2015,1
RICOCHET,2010,1
RICOCHET,2012,1
RICOCHET,2013,2
RICOCHET,2014,2
RICOCHET,2015,1
RIDERS OF ICARUS,2016,6
RIDGE RACER(TM) UNBOUNDED,2013,1
RIFT,2011,2
RIFT,2013,10
RIFT,2014,9
RIFT,2015,3
RIMWORLD,2016,6
RING RUNNER: FLIGHT OF THE SAGES,2013,1
RISE OF FLIGHT UNITED,2013,1
RISE OF NATIONS: EXTENDED EDITION,2014,12
RISE OF NATIONS: EXTENDED EDITION,2015,2
RISE OF THE TOMB RAIDER(TM),2010,12
RISE OF THE TRIAD,2013,3
RISE OF THE TRIAD,2014,3
RISEN 2: DARK WATERS,2012,1
RISEN 2: DARK WATERS,2014,1
RISEN 3 - TITAN LORDS,2015,1
RISING ANGELS: REBORN,2014,1
RISING WORLD,2014,2
RISING WORLD,2015,2
RISK OF RAIN,2013,24
RISK OF RAIN,2014,41
RISK OF RAIN,2015,28
RISK(TM): FACTIONS,2011,1
RIVALRY,2016,1
RIVALS OF AETHER,2015,3
RIVALS OF AETHER,2017,6
RIVEN: THE SEQUEL TO MYST,2014,1
ROAD NOT TAKEN,2014,1
ROAD REDEMPTION,2014,6
ROAD REDEMPTION,2015,3
ROBOCRAFT,2014,102
ROBOCRAFT,2015,83
ROBOCRAFT,2017,26
ROBOT ROLLER-DERBY DISCO DODGEBALL,2014,2
ROBOT ROLLER-DERBY DISCO DODGEBALL,2015,6
ROBOTEX,2014,1
ROCHARD,2012,1
ROCHARD,2013,2
ROCHARD,2014,1
ROCK OF AGES,2013,1
ROCK OF AGES,2014,2
ROCK PAPER SCISSORS CHAMPION,2016,1
ROCKET LEAGUE(R),2015,207
ROCKET LEAGUE(R) - AFTERSHOCK,2015,1
ROCKET LEAGUE(R) - BACK TO THE FUTURE(TM) CAR PACK,2015,7
ROCKET LEAGUE(R) - BATMAN V SUPERMAN: DAWN OF JUSTICE CAR PACK,2016,1
ROCKET LEAGUE(R) - MASAMUNE,2015,1
ROCKET LEAGUE(R) - REVENGE OF THE BATTLE-CARS DLC PACK,2015,1
ROCKET LEAGUE(R) - SUPERSONIC FURY DLC PACK,2015,1
ROCKETBIRDS: HARDBOILED CHICKEN,2015,1
ROCKETSROCKETSROCKETS,2014,2
ROCKETSROCKETSROCKETS,2015,2
"ROCKSMITH(R) 2014 - THE BLACK KEYS - ""LONELY BOY""",2015,1
ROCKSMITH(R) 2014 EDITION - REMASTERED,2013,2
ROCKSMITH(R) 2014 EDITION - REMASTERED,2014,2
ROCKSMITH(R) 2014 EDITION - REMASTERED,2015,2
ROCKSMITH(TM),2014,1
RODINA,2014,1
RODINA,2015,2
ROGUE CONTINUUM,2015,1
ROGUE HARVEST,2015,1
ROGUE LEGACY,2013,12
ROGUE LEGACY,2014,17
ROGUE LEGACY,2015,8
ROGUE SHOOTER: THE FPS ROGUELIKE,2014,1
ROGUE TROOPER,2010,1
ROGUELANDS,2015,4
ROLLERCOASTER TYCOON WORLD(TM),2016,1
ROLLERCOASTER TYCOON(R) 2: TRIPLE THRILL PACK,2014,1
ROLLERCOASTER TYCOON(R) 3: PLATINUM,2010,1
ROLLERCOASTER TYCOON(R) 3: PLATINUM,2013,1
ROLLERCOASTER TYCOON(R) 3: PLATINUM,2014,1
ROLLERCOASTER TYCOON(R) 3: PLATINUM,2015,4
ROLLERCOASTER TYCOON(R): DELUXE,2014,1
ROLLERCOASTER TYCOON(R): DELUXE,2015,1
ROME: TOTAL WAR(TM) - COLLECTION,2010,1
ROME: TOTAL WAR(TM) - COLLECTION,2011,1
ROME: TOTAL WAR(TM) - COLLECTION,2013,5
ROME: TOTAL WAR(TM) - COLLECTION,2014,4
ROME: TOTAL WAR(TM) - COLLECTION,2015,6
ROMERO'S AFTERMATH,2015,9
RONIN,2015,1
ROOGOO,2014,1
ROOGOO,2015,2
ROOSTER TEETH VS. ZOMBIENS,2014,1
ROOSTER TEETH VS. ZOMBIENS,2015,1
ROYAL QUEST,2014,5
ROYAL QUEST,2015,1
RPG MAKER 2003,2015,2
RPG MAKER MV,2015,2
RPG MAKER VX ACE,2012,1
RPG MAKER VX ACE,2013,2
RPG MAKER VX ACE,2014,3
RPG MO,2015,2
RPG TYCOON,2016,1
RUBBER DUCKY AND THE RAINBOW GUN,2015,1
RUGBY LEAGUE LIVE 3 DEMO,2014,1
RUGBY LEAGUE LIVE 3 DEMO,2015,1
RUGBY UNION TEAM MANAGER 2015,2014,1
RUNEOUS: PART ONE,2016,1
RUNERS,2014,1
RUNESTONE KEEPER,2015,1
RUNNING WITH RIFLES,2014,2
RUNNING WITH RIFLES,2015,4
RUSH,2013,2
RUSH,2015,1
RUSH BROS.,2014,3
RUST,2013,96
RUST,2014,304
RUST,2015,135
RWBY: GRIMM ECLIPSE,2015,11
RWBY: GRIMM ECLIPSE,2016,8
RYSE: SON OF ROME,2014,8
RYSE: SON OF ROME,2015,4
S.K.I.L.L. - SPECIAL FORCE 2 (SHOOTER),2013,1
S.T.A.L.K.E.R.: CALL OF PRIPYAT,2010,2
S.T.A.L.K.E.R.: CALL OF PRIPYAT,2012,1
S.T.A.L.K.E.R.: CALL OF PRIPYAT,2013,1
S.T.A.L.K.E.R.: CALL OF PRIPYAT,2014,2
S.T.A.L.K.E.R.: CALL OF PRIPYAT,2015,3
S.T.A.L.K.E.R.: CLEAR SKY,2010,4
S.T.A.L.K.E.R.: CLEAR SKY,2011,1
S.T.A.L.K.E.R.: CLEAR SKY,2012,1
S.T.A.L.K.E.R.: CLEAR SKY,2015,1
S.T.A.L.K.E.R.: SHADOW OF CHERNOBYL,2010,1
S.T.A.L.K.E.R.: SHADOW OF CHERNOBYL,2011,1
S.T.A.L.K.E.R.: SHADOW OF CHERNOBYL,2012,1
S.T.A.L.K.E.R.: SHADOW OF CHERNOBYL,2014,2
S.T.A.L.K.E.R.: SHADOW OF CHERNOBYL,2015,1
SACRED 3: Z4NGR13F WEAPON SPIRIT,2014,1
SACRED CITADEL,2013,1
SACRIFICE,2014,1
SAINT SEIYA: SOLDIERS' SOUL,2015,1
SAINTS ROW 2,2011,3
SAINTS ROW 2,2013,2
SAINTS ROW 2,2014,12
SAINTS ROW 2,2015,9
SAINTS ROW IV,2013,33
SAINTS ROW IV,2014,69
SAINTS ROW IV,2015,49
SAINTS ROW IV - THE SUPER SAINTS PACK,2015,1
SAINTS ROW IV: COMMANDER-IN-CHIEF PACK,2015,2
SAINTS ROW IV: DUBSTEP GUN (REMIX) PACK,2015,1
SAINTS ROW IV: INAUGURATION STATION,2014,1
SAINTS ROW: GAT OUT OF HELL,2015,11
SAINTS ROW: THE THIRD,2011,5
SAINTS ROW: THE THIRD,2012,4
SAINTS ROW: THE THIRD,2013,32
SAINTS ROW: THE THIRD,2014,44
SAINTS ROW: THE THIRD,2015,28
SAINTS ROW: THE THIRD - GANGSTAS IN SPACE,2015,1
SAINTS ROW: THE THIRD INITIATION STATION,2011,1
SAINTS ROW: THE THIRD INITIATION STATION,2012,1
SAINTS ROW: THE THIRD INITIATION STATION,2014,1
SALT,2015,1
SALT AND SANCTUARY,2016,3
SAM & MAX 104: ABE LINCOLN MUST DIE!,2014,1
SAMUDAI,2015,1
SAMURAI WARRIORS 4-II,2015,2
SANCTUM,2014,8
SANCTUM 2,2013,6
SANCTUM 2,2014,27
SANCTUM 2,2015,7
SANG-FROID - TALES OF WEREWOLVES,2014,3
SATELLITE REIGN,2015,1
SATURDAY MORNING RPG,2014,2
SATURDAY MORNING RPG,2015,1
SAVAGE LANDS,2015,6
SAVAGE RESURRECTION,2016,2
SAVANT - ASCENT,2013,3
SAVANT - ASCENT,2014,2
SAVANT - ASCENT,2015,2
SAVE THE FURRIES,2015,1
SC2VN - THE ESPORTS VISUAL NOVEL,2015,5
SCANIA TRUCK DRIVING SIMULATOR,2014,1
SCHOOL OF DRAGONS,2014,1
SCHOOL OF DRAGONS,2015,1
SCHRODINGER'S CAT AND THE RAIDERS OF THE LOST QUARK,2015,1
SCOTT IN SPACE,2015,1
SCOURGE: OUTBREAK,2014,1
SCRAP MECHANIC,2016,11
SCREENCHEAT,2014,4
SCREENCHEAT,2015,2
SCRIBBLENAUTS UNLIMITED,2012,2
SCRIBBLENAUTS UNLIMITED,2013,3
SCRIBBLENAUTS UNLIMITED,2014,15
SCRIBBLENAUTS UNLIMITED,2015,2
SCRIBBLENAUTS UNMASKED: A DC COMICS ADVENTURE,2013,3
SCRIBBLENAUTS UNMASKED: A DC COMICS ADVENTURE,2014,2
SCRIBBLENAUTS UNMASKED: A DC COMICS ADVENTURE,2015,2
SEASON OF 12 COLORS,2016,3
SECRET OF THE MAGIC CRYSTALS,2012,1
SECRET OF THE MAGIC CRYSTALS,2013,3
SECRET OF THE MAGIC CRYSTALS,2014,3
SECRET PONCHOS,2014,1
SECRET WORLD LEGENDS,2013,3
SECRET WORLD LEGENDS,2014,1
SECRET WORLD LEGENDS,2015,3
SECRET WORLD LEGENDS,2017,1
SECRETS OF GRINDEA,2015,3
SECTOR SIX,2016,1
SEDUCE ME THE OTOME,2015,5
SENGOKU,2011,1
SENRAN KAGURA SHINOVI VERSUS,2016,1
SEPIA TEARS,2016,1
SERENA,2014,5
SERENA,2015,1
SERIOUS SAM 2,2010,1
SERIOUS SAM 2,2014,3
SERIOUS SAM 2,2015,2
SERIOUS SAM CLASSIC: THE FIRST ENCOUNTER,2014,1
SERIOUS SAM CLASSIC: THE SECOND ENCOUNTER,2013,1
SERIOUS SAM CLASSICS: REVOLUTION,2014,1
SERIOUS SAM CLASSICS: REVOLUTION,2015,1
SERIOUS SAM DOUBLE D XXL,2014,1
SERIOUS SAM DOUBLE D XXL,2015,1
SERIOUS SAM HD: THE FIRST ENCOUNTER,2010,1
SERIOUS SAM HD: THE FIRST ENCOUNTER,2013,1
SERIOUS SAM HD: THE FIRST ENCOUNTER,2014,2
SETTLED,2016,1
SHADOW WARRIOR,2013,13
SHADOW WARRIOR,2014,9
SHADOW WARRIOR,2015,6
SHADOW WARRIOR CLASSIC REDUX,2013,1
SHADOW WARRIOR CLASSIC REDUX,2014,1
SHADOWGROUNDS,2014,1
SHADOWRUN CHRONICLES - BOSTON LOCKDOWN,2014,1
SHADOWRUN RETURNS,2013,4
SHADOWRUN RETURNS,2014,3
SHADOWRUN RETURNS,2015,1
SHADOWRUN: DRAGONFALL - DIRECTOR'S CUT,2014,1
SHADOWRUN: DRAGONFALL - DIRECTOR'S CUT,2015,2
SHADOWRUN: HONG KONG - EXTENDED EDITION,2015,1
SHANK 2,2013,1
SHANK 2,2015,1
SHARK ATTACK DEATHMATCH 2,2015,2
SHELLSHOCK LIVE,2015,6
SHELTER,2014,3
SHELTER 2,2015,2
SHELTER 2 SOUNDTRACK,2015,1
SHERLOCK HOLMES: CRIMES AND PUNISHMENTS,2014,3
SHIFT 2 UNLEASHED,2011,1
SHIFT 2 UNLEASHED,2015,1
SHIP SIMULATOR EXTREMES,2014,1
SHMADOW,2015,1
SHOPPE KEEP,2015,2
SHOPPE KEEP,2016,2
SHOVEL KNIGHT: TREASURE TROVE,2014,6
SHOVEL KNIGHT: TREASURE TROVE,2015,7
SHOWER WITH YOUR DAD SIMULATOR 2015: DO YOU STILL SHOWER WITH YOUR DAD,2015,17
SHOWTIME 2073,2016,1
SHOWTIME!,2015,1
SHROUD OF THE AVATAR: FORSAKEN VIRTUES,2015,1
SID MEIER'S CIVILIZATION V: BRAVE NEW WORLD,2013,1
SID MEIER'S CIVILIZATION V: BRAVE NEW WORLD,2015,3
SID MEIER'S CIVILIZATION V: GODS AND KINGS,2012,1
SID MEIER'S CIVILIZATION V: GODS AND KINGS,2014,1
SID MEIER'S CIVILIZATION(R) III COMPLETE,2010,1
SID MEIER'S CIVILIZATION(R) III COMPLETE,2013,1
SID MEIER'S CIVILIZATION(R) III COMPLETE,2014,2
SID MEIER'S CIVILIZATION(R) IV,2010,1
SID MEIER'S CIVILIZATION(R) IV,2013,2
SID MEIER'S CIVILIZATION(R) IV,2014,1
SID MEIER'S CIVILIZATION(R) IV,2015,1
SID MEIER'S CIVILIZATION(R) V,2010,30
SID MEIER'S CIVILIZATION(R) V,2011,2
SID MEIER'S CIVILIZATION(R) V,2012,2
SID MEIER'S CIVILIZATION(R) V,2013,45
SID MEIER'S CIVILIZATION(R) V,2014,133
SID MEIER'S CIVILIZATION(R) V,2015,56
SID MEIER'S CIVILIZATION(R): BEYOND EARTH(TM),2014,11
SID MEIER'S CIVILIZATION(R): BEYOND EARTH(TM),2015,10
SID MEIER'S PIRATES!,2014,2
SID MEIER'S PIRATES!,2015,1
SID MEIER'S RAILROADS!,2015,1
SIGILS OF ELOHIM,2014,1
SIGNS OF LIFE,2014,1
SILENT HILL HOMECOMING,2015,1
SILENT HUNTER 5(R): BATTLE OF THE ATLANTIC,2014,1
SILENT HUNTER(R): WOLVES OF THE PACIFIC,2014,1
SILVER CREEK FALLS: CHAPTER 1,2015,2
SIMCITY(TM) 4 DELUXE EDITION,2010,1
SIMCITY(TM) 4 DELUXE EDITION,2014,2
SIMCITY(TM) 4 DELUXE EDITION,2015,1
SIMPLEPLANES,2015,7
SIMPLY CHESS,2015,4
SINS OF A SOLAR EMPIRE(R): REBELLION,2012,4
SINS OF A SOLAR EMPIRE(R): REBELLION,2013,3
SINS OF A SOLAR EMPIRE(R): REBELLION,2014,8
SINS OF A SOLAR EMPIRE(R): REBELLION,2015,3
"SIR, YOU ARE BEING HUNTED",2013,4
"SIR, YOU ARE BEING HUNTED",2014,7
"SIR, YOU ARE BEING HUNTED",2015,2
SIRIUS ONLINE,2015,1
SKULLGIRLS,2013,11
SKULLGIRLS,2014,22
SKULLGIRLS,2015,26
SKULLGIRLS: BIG BAND,2015,1
SKULLGIRLS: ELIZA,2014,1
SKULLGIRLS: ELIZA,2015,2
SKULLS OF THE SHOGUN,2015,1
SKY GAMBLERS: STORM RAIDERS,2015,1
SKYBORN,2014,1
SLEEPING DOGS,2010,4
SLEEPING DOGS,2012,1
SLEEPING DOGS,2013,16
SLEEPING DOGS,2014,21
SLEEPING DOGS,2015,3
SLEEPING DOGS: DEFINITIVE EDITION,2014,1
SLEEPING DOGS: DEFINITIVE EDITION,2015,6
SLEEPING DOGS: NIGHTMARE IN NORTH POINT,2015,1
SLENDER: THE ARRIVAL,2013,2
SLENDER: THE ARRIVAL,2014,4
SLENDER: THE ARRIVAL,2015,1
SLIME RANCHER,2017,20
SMITE(R),2015,52
SMITE(R) - ULTIMATE GOD PACK,2015,2
SMOOTH OPERATORS,2015,1
SNEAKY SNEAKY,2015,1
SNIPER ART OF VICTORY,2014,1
SNIPER ELITE,2010,1
SNIPER ELITE,2012,1
SNIPER ELITE 3,2014,8
SNIPER ELITE 3,2015,8
SNIPER ELITE 3 SEASON PASS,2015,1
SNIPER ELITE V2,2012,5
SNIPER ELITE V2,2013,3
SNIPER ELITE V2,2014,36
SNIPER ELITE V2,2015,9
SNIPER ELITE: NAZI ZOMBIE ARMY,2013,6
SNIPER ELITE: NAZI ZOMBIE ARMY,2015,1
SNIPER ELITE: NAZI ZOMBIE ARMY 2,2013,1
SNIPER ELITE: NAZI ZOMBIE ARMY 2,2014,6
SNIPER ELITE: NAZI ZOMBIE ARMY 2,2015,1
SNIPER: GHOST WARRIOR,2014,2
SNIPER: GHOST WARRIOR,2015,1
SNIPER: GHOST WARRIOR 2,2013,3
SNIPER: GHOST WARRIOR 2,2014,3
SNIPER: GHOST WARRIOR 2,2015,1
SNOOKER NATION CHAMPIONSHIP,2016,1
SNOW,2013,13
SNOW,2014,4
SNOW,2015,4
SNUGGLE TRUCK,2012,1
SOCCER MANAGER 2015,2015,1
SOCCER MANAGER 2016,2015,1
SOCCER RAGE,2015,3
SOFTWARE INC.,2015,2
SOL 0: MARS COLONIZATION,2016,1
SOL SURVIVOR,2010,1
SOL SURVIVOR,2014,1
SOLAR 2,2012,1
SOLAR 2,2013,2
SOLAR 2,2014,3
SOLDIER FRONT 2,2013,12
SOLDIER FRONT 2,2014,13
SOLDIER FRONT 2,2015,3
SOLFORGE,2014,1
SOMA,2015,5
SONIC & ALL-STARS RACING TRANSFORMED,2013,20
SONIC & ALL-STARS RACING TRANSFORMED,2014,8
SONIC & ALL-STARS RACING TRANSFORMED,2015,7
SONIC ADVENTURE 2,2012,3
SONIC ADVENTURE 2,2013,2
SONIC ADVENTURE 2,2014,1
SONIC ADVENTURE 2,2015,2
SONIC ADVENTURE DX,2014,1
SONIC ADVENTURE DX,2015,1
SONIC CD,2012,2
SONIC GENERATIONS COLLECTION,2011,3
SONIC GENERATIONS COLLECTION,2012,1
SONIC GENERATIONS COLLECTION,2014,1
SONIC GENERATIONS COLLECTION,2015,3
SONIC LOST WORLD,2015,5
SONIC THE HEDGEHOG 4 - EPISODE II,2013,1
SONIC THE HEDGEHOG 4 - EPISODE II,2014,1
SOPHIE'S CURSE,2016,1
SORA,2016,1
SOUL GAMBLER,2013,1
SOUL GAMBLER,2015,1
SOUNDODGER+,2014,1
SOURCE FILMMAKER,2012,21
SOURCE FILMMAKER,2013,13
SOURCE FILMMAKER,2014,49
SOURCE FILMMAKER,2015,22
