id_game,name_game,anio
65080,KAPTAIN BRAWE: A BRAWE NEW WORLD,2011
71168,WONDER BOY III: MONSTER LAIR,2011
63200,MONDAY NIGHT COMBAT,2011
60340,LUXOR: 5TH PASSAGE,2011
71116,ALIEN SOLDIER,2011
71161,SHINING IN THE DARKNESS,2011
71119,LIGHT CRUSADER,2011
71118,LANDSTALKER: THE TREASURES OF KING NOLE,2011
71117,GUNSTAR HEROES,2011
71166,TOEJAM & EARL,2011
71165,STREETS OF RAGE 2,2011
71163,SONIC THE HEDGEHOG 2,2011
71164,STREETS OF RAGE,2011
71162,SONIC 3 &  KNUCKLES,2011
71160,SHINING FORCE II,2011
71120,SHINING FORCE,2011
47890,THE SIMS(TM) 3,2009
48802,SHIP SIMULATOR EXTREMES: SIGITA PACK,2011
47896,THE SIMS(TM) 3 FAST LANE STUFF,2010
47892,THE SIMS(TM) 3 WORLD ADVENTURES,2009
47894,THE SIMS(TM) 3 LATE NIGHT,2010
47893,THE SIMS(TM) 3 AMBITIONS,2010
47895,THE SIMS(TM) 3 HIGH-END LOFT STUFF,2010
42000,TRINO,2011
47570,MISHAP 2: AN INTENTIONAL HAUNTING - COLLECTOR'S EDITION,2011
47897,THE SIMS(TM) 3 OUTDOOR LIVING STUFF,2011
57700,WHO'S THAT FLYING?!,2011
63660,MYST: MASTERPIECE EDITION,2011
90504,GUARDIANS OF GRAXIA: ELVES & DWARVES,2011
7520,TWO WORLDS II HD,2011
99200,YOU DON'T KNOW JACK(R),2011
9930,TEST DRIVE UNLIMITED 2,0
24449,KING ARTHUR: THE DRUIDS,2011
41814,GRATUITOUS SPACE BATTLES: GALACTIC CONQUEST,2011
42925,THE KINGS' CRUSADE: NEW ALLIES,2011
57650,DUNGEONS - STEAM SPECIAL EDITION,2011
40407,AI WAR: LIGHT OF THE SPIRE,2011
33770,DRAKENSANG: THE RIVER OF TIME,2011
47800,RISK(TM): FACTIONS,2011
18408,CRAZY MACHINES 2: TIME TRAVEL ADD-ON,2011
63710,BIT.TRIP RUNNER,2011
55100,HOMEFRONT,2011
80200,FATE OF THE WORLD,2011
92400,B.U.T.T.O.N. (BRUTALLY UNFAIR TACTICS TOTALLY OK NOW),2011
56435,"WARHAMMER 40,000: DAWN OF WAR II - RETRIBUTION ORK RACE PACK",2011
56433,"WARHAMMER 40,000: DAWN OF WAR II - RETRIBUTION IMPERIAL GUARD RACE PACK",2011
56432,"WARHAMMER 40,000: DAWN OF WAR II - RETRIBUTION ELDAR RACE PACK",2011
56431,"WARHAMMER 40,000: DAWN OF WAR II - RETRIBUTION CHAOS SPACE MARINES RACE PACK",2011
39120,RIFT,2013
56437,"WARHAMMER 40,000: DAWN OF WAR II: RETRIBUTION",2011
94000,DINNER DATE,2011
56434,"WARHAMMER 40,000: DAWN OF WAR II - RETRIBUTION SPACE MARINES RACE PACK",2011
92700,SHADOW HARVEST: PHANTOM OPS,2011
73012,CITIES IN MOTION: DESIGN CLASSICS,2011
48803,SHIP SIMULATOR EXTREMES: FERRY PACK,2011
56536,"WARHAMMER 40,000: DAWN OF WAR II: RETRIBUTION: DARK ANGELS PACK",2011
44620,STCC THE GAME 2 - EXPANSION PACK FOR RACE 07,2011
91200,ANOMALY: WARZONE EARTH,2011
46790,ARMADA 2526,2010
73170,DARKEST HOUR: A HEARTS OF IRON GAME,2011
57655,DUNGEONS: INTO THE DARK DLC PACK,2011
70000,DINO D-DAY,2011
57730,PATRICIAN IV: RISE OF A DYNASTY,2011
620,PORTAL 2,2011
42918,MAGICKA: VIETNAM,2011
91600,SANCTUM,2011
73020,MAJESTY 2 COLLECTION,2011
56482,"WARHAMMER 40,000: DAWN OF WAR II - RETRIBUTION - MEKBOY WARGEAR DLC",2011
56438,DAWN OF WAR II: RETRIBUTION - THE LAST STAND,2011
56481,"WARHAMMER 40,000: DAWN OF WAR II - RETRIBUTION - FARSEER WARGEAR DLC",2011
98200,FROZEN SYNAPSE,2011
56480,"WARHAMMER 40,000: DAWN OF WAR II: RETRIBUTION - CAPTAIN WARGEAR DLC",2011
72905,WINTER VOICES EPISODE 4: AMETHYST RIVERS,2011
22450,HUNTED: THE DEMON'S FORGE(TM),2011
42140,HAMILTON'S GREAT ADVENTURE,2011
47898,THE SIMS(TM) 3 GENERATIONS,2011
73181,CITIES IN MOTION: TOKYO,2011
73031,MAGICKA: NIPPON,2011
9992,GHOSTBUSTERS: SANCTUM OF SLIME CHALLENGE PACK DLC,2011
46490,STILL LIFE 2,2009
46480,STILL LIFE,2005
42718,CALL OF DUTY(R): BLACK OPS ESCALATION CONTENT PACK,2011
39160,DUNGEON SIEGE III,2011
57900,DUKE NUKEM FOREVER,2011
102700,A.V.A. ALLIANCE OF VALIANT ARMS(TM),2011
9880,CHAMPIONS ONLINE,2009
99900,SPIRAL KNIGHTS,2011
22520,SPECTROMANCER - TRUTH & BEAUTY,2011
73014,CITIES IN MOTION: DESIGN NOW,2011
7530,TWO WORLDS II CASTLE DEFENSE,2011
95700,THE CAT AND THE COUP,2011
49470,MAGIC: THE GATHERING - DUELS OF THE PLANESWALKERS 2012,2011
91810,ANCIENTS OF OOGA,2011
49604,BEAT HAZARD ULTRA,2011
98210,FROZEN SYNAPSE: SOUNDTRACK,2011
97000,SOLAR 2,2011
46760,IRONCLADS: SCHLESWIG WAR 1864,2011
46830,IRONCLADS: ANGLO RUSSIAN WAR 1866,2011
73035,MAGICKA: FINAL FRONTIER,2011
46840,IRONCLADS: CHINCHA ISLANDS WAR 1866,2011
21100,F.E.A.R. 3,2011
73037,MAGICKA: FROZEN LAKE,2011
73036,MAGICKA: THE WATCHTOWER,2011
24635,TRAINZ SIMULATOR DLC: THE DUCHESS,2011
901679,MAGICKA: PARTY ROBES,2011
25810,EUROPA UNIVERSALIS III: WESTERN - AD 1400 SPRITEPACK,2011
99100,DUNGEONS AND DRAGONS: DAGGERDALE,2011
44660,RETRO - EXPANSION PACK FOR RACE 07,2011
90209,FARMING SIMULATOR 2011 EQUIPMENT PACK 2,2011
25809,EUROPA UNIVERSALIS III: EASTERN - AD 1400 SPRITEPACK,2011
42903,HEARTS OF IRON III: FOR THE MOTHERLAND,2011
22631,WORMS RELOADED: PUZZLE PACK,2011
22634,WORMS RELOADED: RETRO PACK,2011
22633,WORMS RELOADED: TIME ATTACK PACK,2011
57656,DUNGEONS: MAP PACK DLC,2011
22632,WORMS RELOADED: FORTS PACK,2011
94590,PUZZLE AGENT 2,2011
35425,KILLING FLOOR: STEAMPUNK CHARACTER PACK,2011
73192,PRIDE OF NATIONS: SPANISH-AMERICAN WAR 1898,2011
105700,TOBE'S VERTICAL ADVENTURE,2011
72750,FALLOUT NEW VEGAS: OLD WORLD BLUES,2011
56538,"WARHAMMER 40,000: DAWN OF WAR II: RETRIBUTION - ULTHWE WARGEAR DLC",2011
63950,IL-2 STURMOVIK: CLIFFS OF DOVER,2011
61100,LUCID,2011
65228,TRAIN SIMULATOR: BR CLASS 421 '4CIG' LOCO,2011
55205,HOMEFRONT: EXPRESS 870 SHOTGUN,2011
102200,RUNESPELL: OVERTURE,2011
64013,MEN OF WAR: ASSAULT SQUAD - SKIRMISH PACK,2011
15522,AAAAA! - BRUTAL CONCUSSION,2011
63802,DELVE DEEPER: TREASURES AND TUNNELS,2011
92302,A.R.E.S.: BERZERKER SUIT,2011
73183,CITIES IN MOTION: METRO STATIONS,2011
42210,NANCY DREW(R): SECRETS CAN KILL REMASTERED,2010
65790,ARMA: COLD WAR ASSAULT,2011
92803,SPACECHEM: 63 CORVI,2011
57690,TROPICO 4,2011
42220,NANCY DREW(R): THE CAPTIVE CURSE,2011
42230,NANCY DREW(R): TRAIL OF THE TWISTER,2010
111000,THE CLOCKWORK MAN,2011
73193,PRIDE OF NATIONS: AMERICAN CIVIL WAR 1862,2011
38740,EDGE,2011
99612,CIVILIZATION V - CIV AND SCENARIO PACK: KOREA,2011
99614,CIVILIZATION V - SCENARIO PACK: WONDERS OF THE ANCIENT WORLD,2011
91604,SANCTUM: OFFICIAL SOUNDTRACK,2011
70120,HACKER EVOLUTION DUALITY,2011
107200,SPACE PIRATES AND ZOMBIES,2011
97108,SECTION 8: PREJUDICE FRONTIER COLONIES MAP PACK,2011
97106,SECTION 8: PREJUDICE BLITZ PACK,2011
97107,SECTION 8: PREJUDICE OVERDRIVE MAP PACK,2011
56487,"WARHAMMER 40,000: DAWN OF WAR II - ULTRAMARINES PACK",2011
72760,FALLOUT NEW VEGAS(R): LONESOME ROAD(TM),2011
99910,PUZZLE PIRATES,2011
18070,THE BACONING,2011
55150,"WARHAMMER 40,000: SPACE MARINE",2011
63940,MEN OF WAR: VIETNAM,2011
98400,HARD RESET EXTENDED EDITION,2012
73194,PRIDE OF NATIONS: THE FRANCO-PRUSSIAN WAR 1870,2011
46520,WASTELAND ANGEL,2011
22230,ROCK OF AGES,2011
35450,RED ORCHESTRA 2: HEROES OF STALINGRAD WITH RISING STORM,2011
33420,CALL OF JUAREZ(R): THE CARTEL,2011
73185,CITIES IN MOTION: GERMAN CITIES,2011
49473,MAGIC: THE GATHERING 2012 - EXPANSION,2011
73210,SENGOKU,2011
110600,ASTRO TRIPPER,2011
200080,NANCY DREW(R): SHADOW AT THE WATER'S EDGE,2010
200440,TWO WORLDS II - PIRATES OF THE FLYING FORTRESS,2011
111400,BUNCH OF HEROES,2011
57923,DUKE NUKEM FOREVER: HAIL TO THE ICONS PARODY PACK,2011
48220,MIGHT & MAGIC: HEROES VI,2011
9420,SUPREME COMMANDER: FORGED ALLIANCE,2011
113200,THE BINDING OF ISAAC,2011
90208,FARMING SIMULATOR 2011 EQUIPMENT PACK 3,2011
200230,OFF-ROAD DRIVE,2011
9350,SUPREME COMMANDER,2007
901776,FATE OF THE WORLD: TIPPING POINT,2011
201100,POST APOCALYPTIC MAYHEM: DLC - CHAOS PACK,2011
80202,FATE OF THE WORLD: DENIAL,2011
80204,FATE OF THE WORLD: MIGRATION,2011
34842,SNIPER: GHOST WARRIOR - SECOND STRIKE,2011
95900,AIR CONFLICTS: SECRET WARS,2011
80207,FATE OF THE WORLD: EXTRAS PACK,2011
45770,DEAD RISING 2: OFF THE RECORD,2011
18080,THE BACONING DLC - ROESHA - ONE BAD MUTHA CO-OP CHARACTER,2011
200670,DISCIPLES III - RESURRECTION,2011
108210,MEMOIR '44 ONLINE,2011
65231,TRAIN SIMULATOR: AMTRAK ACELA EXPRESS EMU ADD-ON,2011
115100,COSTUME QUEST,2011
47930,THE SIMS(TM) 3 PETS,2011
41816,GRATUITOUS SPACE BATTLES: THE PARASITES,2011
201480,SERIOUS SAM: THE RANDOM ENCOUNTER,2011
200910,BEFORE THE ECHO,2011
200130,PUZZLER WORLD 2,2011
201490,AIRLINE TYCOON 2,2011
65610,ARCANIA: FALL OF SETARRIF,2011
43190,THE HAUNTED: HELLS REACH,2011
102622,ORCS MUST DIE! - ARTIFACTS OF POWER,2011
39270,DUNGEON SIEGE III: TREASURES OF THE SUN,2011
24200,DC UNIVERSE(TM) ONLINE,2011
55370,SAINTS ROW: THE THIRD INITIATION STATION,2011
57696,TROPICO 4: JUNTA MILITARY DLC,2011
71340,SONIC GENERATIONS COLLECTION,2011
202670,NANCY DREW(R): ALIBI IN ASHES,2011
102623,ORCS MUST DIE! - LOST ADVENTURES,2011
115300,CALL OF DUTY(R): MODERN WARFARE(R) 3,2011
110800,L.A. NOIRE,2011
110810,L.A. NOIRE: DLC BUNDLE,2011
64016,MEN OF WAR: ASSAULT SQUAD - MP SUPPLY PACK CHARLIE,2011
94203,JAMESTOWN SOUNDTRACK,2011
94202,"JAMESTOWN: GUNPOWDER, TREASON, & PLOT",2011
202521,DUNGEON DEFENDERS HALLOWEEN MISSION PACK,2011
61310,FRACTAL: MAKE BLOOMS NOT WAR,2011
73092,MAGICKA: HORROR PROPS ITEM PACK,2011
91100,SKYDRIFT,2011
73091,MAGICKA: HOLIDAY SPIRIT ITEM PACK,2011
34345,TOTAL WAR: SHOGUN 2 - THE HATTORI CLAN PACK,2011
201272,TOTAL WAR: SHOGUN 2 - BLOOD PACK DLC,2011
73058,MAGICKA: THE STARS ARE LEFT,2011
25812,EUROPA UNIVERSALIS III: REFORMATION SPRITEPACK,2011
46350,REAL WARFARE 1242,2010
200880,BATMAN ARKHAM CITY: NIGHTWING BUNDLE,2011
202200,GALACTIC CIVILIZATIONS(R) II: ULTIMATE EDITION,2011
24083,TRAIN SIMULATOR: WEST COAST MAIN LINE NORTH ROUTE ADD-ON,2011
113400,APB RELOADED,2011
80340,BLACKWELL UNBOUND,2012
200870,BATMAN ARKHAM CITY: ROBIN BUNDLE,2011
64017,MEN OF WAR: ASSAULT SQUAD - SKIRMISH PACK 2,2011
35429,KILLING FLOOR - STEAMPUNK CHARACTER PACK 2,2011
201510,FLATOUT 3: CHAOS & DESTRUCTION,2011
201877,ASSASSIN'S CREED REVELATIONS - THE ANCESTORS CHARACTER PACK,2011
203700,DUNGEON DEFENDERS THE GREAT TURKEY HUNT! MISSION & COSTUMES,2011
57695,TROPICO 4: PLANTADOR DLC,2011
23530,EARTH DEFENSE FORCE: INSECT ARMAGEDDON,2011
49475,MAGIC 2012 DECK PACK 2,2011
55344,"WARHAMMER 40,000: SPACE MARINE - GOLDEN RELIC CHAINSWORD",2011
55341,"WARHAMMER 40,000: SPACE MARINE - TRAITOR LEGIONS PACK",2011
98820,DUNGEONS OF DREDMOR: REALM OF THE DIGGLE GODS,2011
55340,"WARHAMMER 40,000: SPACE MARINE - EMPEROR'S ELITE PACK",2011
49337,PIRATES OF BLACK COVE: ORIGINS,2011
55343,"WARHAMMER 40,000: SPACE MARINE - GOLDEN RELIC BOLTER",2011
91616,SANCTUM: X-MAS CARNAGE (FREE DLC),2011
201310,X3: ALBION PRELUDE,2011
35720,TRINE 2: COMPLETE STORY,2013
204381,DUNGEON DEFENDERS - QUEST FOR THE LOST ETERNIA SHARDS PART 1,2011
204010,SATAZIUS DEMO,2011
111403,BUNCH OF HEROES: HOLIDAY PACK (FREE DLC),2011
203990,SATAZIUS,2011
204030,FABLE - THE LOST CHAPTERS,2011
200620,RENEGADE OPS - REINFORCEMENT PACK,2011
202452,CRAZY MACHINES 2: HAPPY NEW YEAR DLC,2011
204380,DUNGEON DEFENDERS - ETHERIAN HOLIDAY EXTRAVAGANZA,2011
55395,SAINTS ROW: THE THIRD WARRIOR PACK,2011
200610,RENEGADE OPS - COLDSTRIKE CAMPAIGN,2011
55471,"WARHAMMER 40,000: SPACE MARINE - ALPHA LEGION CHAMPION ARMOUR SET",2011
55473,"WARHAMMER 40,000: SPACE MARINE - SALAMANDERS VETERAN ARMOUR SET",2011
55472,"WARHAMMER 40,000: SPACE MARINE - BLOOD ANGELS VETERAN ARMOUR SET",2011
55470,"WARHAMMER 40,000: SPACE MARINE - LEGION OF THE DAMNED ARMOUR SET",2011
55347,"WARHAMMER 40,000: SPACE MARINE - CHAOS UNLEASHED MAP PACK",2011
23553,EARTH DEFENSE FORCE TACTICIAN ADVANCED TECH PACKAGE,2011
23552,EARTH DEFENSE FORCE AERIALIST MUNITIONS PACKAGE,2011
23551,EARTH DEFENSE FORCE TROOPER SPECIAL ISSUE ENFORCER PACKAGE,2011
200890,BATMAN ARKHAM CITY: CHALLENGE MAP PACK,2011
200860,BATMAN ARKHAM CITY: ARKHAM CITY SKINS PACK,2011
23550,EARTH DEFENSE FORCE BATTLE ARMOR WEAPON CHEST,2011
200390,OIL RUSH,2012
65244,TRAIN SIMULATOR: WOODHEAD ROUTE ADD-ON,2012
24480,KING ARTHUR II: THE ROLE-PLAYING WARGAME,2012
24488,KING ARTHUR II: DEAD LEGIONS,2012
204340,SERIOUS SAM 2,2005
203510,FORTUNE SUMMONERS,2012
9900,STAR TREK ONLINE,2010
204386,DUNGEON DEFENDERS: BARBARIAN HERO DLC,2012
204385,DUNGEON DEFENDERS: ASSAULT MISSION PACK,2012
57740,JAGGED ALLIANCE - BACK IN ACTION,2012
204390,PINEAPPLE SMASH CREW,2012
42968,VICTORIA II: A HOUSE DIVIDED,2012
105800,PIXELJUNK(TM) EDEN,2012
105802,PIXELJUNK EDEN SOUNDTRACK,2012
111100,SNUGGLE TRUCK,2012
203210,TITAN ATTACKS!,2012
45773,DEAD RISING 2: OFF THE RECORD BBQ CHEF SKILLS PACK,2012
45774,DEAD RISING 2: OFF THE RECORD COSPLAY SKILLS PACK,2012
205160,CHOPLIFTER HD - NIGHT AVENGER CHOPPER,2012
203770,CRUSADER KINGS II,2012
203772,CRUSADER KINGS II: DYNASTY SHIELDS,2012
203773,CRUSADER KINGS II: MONGOL FACES,2012
92620,XOTIC DLC: PIPE WORKS EXPANSION PACK,2012
205120,CHOPLIFTER HD - ZOMBIE ZOMBIE ZOMBIE,2012
108710,ALAN WAKE,2012
24065,TRAIN SIMULATOR: GLASGOW AIRPORT RAIL LINK ROUTE ADD-ON,2010
73039,MAGICKA: LONELY ISLAND CRUISE,2012
10220,POSTAL III,2011
108110,STARPOINT GEMINI,2012
200210,REALM OF THE MAD GOD,2012
42905,HEARTS OF IRON III: DIES IRAE STARS & STRIPES SPRITEPACK,2012
55381,SAINTS ROW: THE THIRD - GANGSTAS IN SPACE,2012
204440,PICKERS,2012
205690,1000 AMPS,2012
201882,ASSASSIN'S CREED(R) REVELATIONS - THE LOST ARCHIVE,2012
207490,RAYMAN(R) ORIGINS,2012
206760,PAINKILLER: RECURRING EVIL,2012
206521,SPIRAL KNIGHTS: OPERATION CRIMSON HAMMER,2012
65249,TRAIN SIMULATOR: DB FREIGHT: 1970S LOCO ADD-ON,2012
206710,CITIES IN MOTION: DESIGN DREAMS,2012
108500,VESSEL,2012
206690,IBOMBER DEFENSE PACIFIC,2012
205830,LUXOR EVOLVED,2012
108726,ALAN WAKE COLLECTOR'S EDITION EXTRAS,2012
47932,THE SIMS(TM) 3 SHOWTIME,2012
115110,STACKING,2012
203560,CONTAINMENT: THE ZOMBIE PUZZLER,2012
65246,TRAIN SIMULATOR: COLOGNE-DUSSELDORF ROUTE ADD-ON,2012
65253,TRAIN SIMULATOR: SOUTH WEST TRAINS CLASS 444 EMU ADD-ON,2012
207420,WIZORB,2012
73060,DEFENDERS OF ARDANIA,2012
207790,JANE'S ADVANCED STRIKE FIGHTERS,2012
207710,BUMBLEDORE,2012
204388,DUNGEON DEFENDERS - PRESIDENT'S DAY SURPRISE,2012
71167,TOEJAM & EARL IN PANIC ON FUNKOTRON,2012
204382,DUNGEON DEFENDERS - QUEST FOR THE LOST ETERNIA SHARDS PART 2,2012
207250,CUBEMEN,2012
208110,MYST V,2012
208540,DUNGEON DEFENDERS LUCKY COSTUME PACK,2012
19320,SPACE ARK,2012
207320,YS: THE OATH IN FELGHANA,2012
65733,TAKE ON HELICOPTERS: HINDS,2012
204180,WAVEFORM,2012
55382,SAINTS ROW: THE THIRD - THE TROUBLE WITH CLONES DLC,2012
110630,MUTANT STORM: RELOADED,2012
102850,WARP,2012
102510,KINGDOMS OF AMALUR: RECKONING - LEGEND OF DEAD KEL,2012
201271,TOTAL WAR: SHOGUN 2 - FALL OF THE SAMURAI,2012
205840,YESTERDAY,2012
109500,FOWL SPACE,2012
206416,CRAZY MACHINES ELEMENTS DLC - COLLISION COURSE & MENTAL ACTIVITY,2012
208630,MIDNIGHT MYSTERIES 3: DEVIL ON THE MISSISSIPPI,2012
208640,MIDNIGHT MYSTERIES 4: HAUNTED HOUDINI,2012
205630,TROPICO 4: MODERN TIMES,2012
206610,3SWITCHED,2012
65252,TRAIN SIMULATOR: FREIGHTLINER CLASS 70 LOCO ADD-ON,2012
208541,DUNGEON DEFENDERS: SERIES EV HERO DLC,2012
202310,RIDGE RACER(TM) UNBOUNDED,2012
202690,HEGEMONY GOLD: WARS OF ANCIENT GREECE,2012
204560,CONFRONTATION,2012
65255,TRAIN SIMULATOR: SETTLE TO CARLISLE ROUTE ADD-ON,2012
207430,"HACK, SLASH, LOOT",2012
202524,DUNGEON DEFENDERS: PENNY ARCADE CHARACTER PACK,2012
213530,THE WHITE LABORATORY DEMO,2012
213390,ATOOMS TO MOOLECULES DEMO,2012
280720,IMAGINE EARTH,2014
202370,SCARY GIRL,2012
206881,AIRLINE TYCOON 2: HONEY AIRLINES DLC,2012
40390,RISEN 2: DARK WATERS,2012
204383,DUNGEON DEFENDERS: QUEST FOR THE LOST ETERNIA SHARDS PART 3,2012
40392,RISEN 2: DARK WATERS - TREASURE ISLE DLC,2012
203750,BINARY DOMAIN,2012
209370,ANALOGUE: A HATE STORY,2012
98300,TOY SOLDIERS,2012
201277,TOTAL WAR: SHOGUN 2 - DRAGON WAR BATTLE PACK,2012
55397,SAINTS ROW: THE THIRD - STEELPORT GANGS PACK,2012
211204,PHANTASY STAR III: GENERATIONS OF DOOM,2012
211203,PHANTASY STAR II,2012
211207,THE REVENGE OF SHINOBI,2012
211206,STREETS OF RAGE 3,2012
211205,PHANTASY STAR IV: THE END OF THE MILLENNIUM,2012
211208,VECTORMAN 2,2012
91609,SANCTUM: YOGSCAVE (FREE DLC),2012
65258,TRAIN SIMULATOR: SETTLE CARLISLE SPECIALS ADD-ON,2012
108232,TICKET TO RIDE - USA 1910,2012
211209,WONDER BOY IN MONSTER WORLD,2012
206714,CITIES IN MOTION: PARIS,2012
203344,JAGGED ALLIANCE - BACK IN ACTION: SHADES OF RED DLC,2012
41014,SERIOUS SAM HD: THE SECOND ENCOUNTER,2010
41019,SERIOUS SAM HD: THE SECOND ENCOUNTER - LEGEND OF THE BEAST DLC,2012
210230,NANCY DREW(R): TOMB OF THE LOST QUEEN,2012
211800,DEAD HUNGRY DINER,2012
65256,TRAIN SIMULATOR: BR CLASS 423 '4VEP' EMU ADD-ON,2012
65218,TRAIN SIMULATOR: PORTSMOUTH DIRECT LINE ROUTE ADD-ON,2012
209100,RESIDENT EVIL: OPERATION RACCOON CITY,2012
211010,ALIEN SHOOTER 2 CONSCRIPTION,2012
205530,GRATUITOUS TANK BATTLES,2012
90207,FARMING SIMULATOR FARMING CLASSICS PACK 4,2012
108230,TICKET TO RIDE - EUROPE,2012
108200,TICKET TO RIDE,2012
208281,TRAIN SIMULATOR: DB BR143 LOCO ADD-ON,2012
208284,TRAIN SIMULATOR: CLASS 67 DIAMOND JUBILEE LOCO ADD-ON,2012
207350,YS ORIGIN,2012
208545,DUNGEON DEFENDERS: TALAY MINING COMPLEX MISSION PACK,2012
213370,MAX PAYNE 3 ROCKSTAR PASS,2012
204100,MAX PAYNE 3,2012
203766,BINARY DOMAIN - MULTIPLAYER MAP PACK,2012
203765,BINARY DOMAIN - DAN MARSHALL PACK,2012
204182,WAVEFORM: ERIS,2012
98821,DUNGEONS OF DREDMOR: YOU HAVE TO NAME THE EXPANSION PACK,2012
212500,THE LORD OF THE RINGS ONLINE(TM),2012
209790,SPLICE,2012
207080,INDIE GAME: THE MOVIE,2012
42170,KRATER,2012
213330,LEGO(R) BATMAN 2 DC SUPER HEROES(TM),2012
204900,QUANTUM CONUNDRUM: THE DESMOND DEBACLE,2012
212160,VINDICTUS,2012
210561,SNIPER ELITE V2 - KILL HITLER + 2 RIFLES,2012
42696,CALL OF DUTY(R): MODERN WARFARE(R) 3 COLLECTION 2,2012
213030,PENNY ARCADE'S ON THE RAIN-SLICK PRECIPICE OF DARKNESS 3,2012
203830,THE DARK EYE: CHAINS OF SATINAV,2012
213195,DUNGEONS & DRAGONS ONLINE(R) MENACE OF THE UNDERDARK(TM),2012
206480,DUNGEONS & DRAGONS ONLINE(R),2012
212630,TOM CLANCY'S GHOST RECON: FUTURE SOLDIER(TM),2012
210893,CRUSADER KINGS II: SONGS OF THE CALIPH,2012
203778,EXPANSION - CRUSADER KINGS II: SWORD OF ISLAM,2012
200010,QUANTUM CONUNDRUM,2012
17080,TRIBES: ASCEND,2012
210933,KILLING FLOOR - HAROLD LOTT CHARACTER PACK,2012
214170,DIVINE DIVINITY,2002
210892,CRUSADER KINGS II: AFRICAN UNIT PACK,2012
92622,XOTIC DLC: WARP FIELD EXPANSION PACK,2012
205550,FOREIGN LEGION: MULTI MASSACRE,2012
204384,DUNGEON DEFENDERS  - QUEST FOR THE LOST ETERNIA SHARDS PART 4,2012
1840,SOURCE FILMMAKER,2012
97368,"MAGIC 2013 ""GOBLIN GANGLAND"" DECK KEY",2012
97364,"MAGIC 2013 ""PACK INSTINCT"" DECK KEY",2012
210041,STREET FIGHTER X TEKKEN: HUGO (SWAP COSTUME),2012
97371,"MAGIC 2013 ""OBEDIENT DEAD"" FOIL CONVERSION",2012
97369,"MAGIC 2013 ""GOBLIN GANGLAND"" FOIL CONVERSION",2012
98421,HARD RESET: EXILE DLC,2012
206522,SPIRAL KNIGHTS: GUARDIANS ARMOR PACK,2012
210056,STREET FIGHTER X TEKKEN: LAW (SWAP COSTUME),2012
210057,STREET FIGHTER X TEKKEN: KING (SWAP COSTUME),2012
210062,STREET FIGHTER X TEKKEN: JULIA (SWAP COSTUME),2012
210055,STREET FIGHTER X TEKKEN: PAUL (SWAP COSTUME),2012
48231,MIGHT & MAGIC: HEROES VI - PIRATES OF THE SAVAGE SEA ADVENTURE PACK,2012
210039,STREET FIGHTER X TEKKEN: IBUKI (SWAP COSTUME),2012
210038,STREET FIGHTER X TEKKEN: ROLENTO (SWAP COSTUME),2012
210037,STREET FIGHTER X TEKKEN: SAGAT (SWAP COSTUME),2012
210036,STREET FIGHTER X TEKKEN: DHALSIM (SWAP COSTUME),2012
210035,STREET FIGHTER X TEKKEN: ABEL (SWAP COSTUME),2012
210052,STREET FIGHTER X TEKKEN: LILI (SWAP COSTUME),2012
210043,STREET FIGHTER X TEKKEN: ZANGIEF (SWAP COSTUME),2012
210064,STREET FIGHTER X TEKKEN: RAVEN (SWAP COSTUME),2012
210063,STREET FIGHTER X TEKKEN: YOSHIMITSU (SWAP COSTUME),2012
210065,STREET FIGHTER X TEKKEN: JIN (SWAP COSTUME),2012
210067,STREET FIGHTER X TEKKEN: OGRE (SWAP COSTUME),2012
210066,STREET FIGHTER X TEKKEN: XIAOYU (SWAP COSTUME),2012
210069,STREET FIGHTER X TEKKEN: TEKKEN SWAP COSTUME COMPLETE PACK,2012
210072,STREET FIGHTER X TEKKEN: STREET FIGHTER/TEKKEN SHARED ASSIST GEM PACK 1,2012
210073,STREET FIGHTER X TEKKEN: STREET FIGHTER/TEKKEN SHARED ASSIST GEM PACK 2,2012
213350,MDK2 HD,2012
20828,SHATTER: OFFICIAL VIDEOGAME SOUNDTRACK,2012
215200,THE BOOK OF UNWRITTEN TALES DIGITAL EXTRAS,2012
214980,HEARTS OF IRON III: US INFANTRY SPRITE PACK,2012
215160,THE BOOK OF UNWRITTEN TALES,2012
215000,VICTORIA II: A HOUSE DIVIDED - AMERICAN CIVIL WAR SPRITEPACK,2012
210068,STREET FIGHTER X TEKKEN: STREET FIGHTER SWAP COSTUME COMPLETE PACK,2012
207650,A VIRUS NAMED TOM,2012
207380,EXCEED 2ND - VAMPIRE REX,2012
207655,A VIRUS NAMED TOM SOUNDTRACK,2012
207400,EXCEED 3RD - JADE PENETRATE BLACK PACKAGE,2012
108233,TICKET TO RIDE - LEGENDARY ASIA,2012
108700,DEATH RALLY,2012
208355,TRAIN SIMULATOR: CN SD40-2 WIDE NOSE LOCO ADD-ON,2012
215243,SLEEPING DOGS: THE RED ENVELOPE PACK,2012
208365,TRAIN SIMULATOR: SD70 V2 VOLUME 2 LOCO ADD-ON,2012
210931,KILLING FLOOR - ASH HARDING CHARACTER PACK,2012
209270,HERO ACADEMY,2012
208283,TRAIN SIMULATOR: DB ICE 3 EMU ADD-ON,2012
115120,IRON BRIGADE,2012
215241,SLEEPING DOGS: TOP DOG SILVER PACK,2012
215240,SLEEPING DOGS: RETRO TRIAD PACK,2012
