id_user,id_game,year,recommend,sentiment
76561198039441595,8190,2014,True,Negative
76561198036687918,377160,2015,True,Neutral
benjamin27,730,2015,True,Neutral
benjamin27,244850,2014,True,Positive
AppoGetsSuperAdmin,212500,2015,True,Negative
AppoGetsSuperAdmin,570,2015,False,Negative
AppoGetsSuperAdmin,104900,2015,True,Neutral
76561198071475367,12160,2010,True,Positive
76561198049916759,219990,2015,True,Positive
76561198049916759,293260,2015,True,Positive
76561198065064829,219640,2012,True,Positive
XABLAUziitu,214420,2015,False,Positive
XABLAUziitu,105600,2015,True,Neutral
XABLAUziitu,440,2013,True,Neutral
XABLAUziitu,200210,2013,True,Neutral
76561198012909706,218130,2013,True,Positive
dragonchief,252490,2014,False,Negative
76561198040530605,270210,2016,True,Positive
76561198040530605,386070,2015,True,Negative
76561198040530605,8930,2010,True,Positive
76561198040530605,330830,2014,True,Positive
76561198040530605,218230,2014,True,Positive
76561198040530605,104900,2014,True,Positive
76561198040530605,440,2014,True,Positive
76561198040530605,240,2011,True,Positive
76561197974500703,8980,2012,True,Negative
76561197974500703,31270,2012,True,Positive
76561197974500703,113200,2012,True,Positive
76561197974500703,8190,2012,True,Negative
76561197974500703,43000,2012,True,Positive
76561197974500703,18700,2011,False,Negative
76561197974500703,98800,2011,True,Positive
76561197974500703,107100,2011,True,Positive
76561197974500703,630,2010,True,Positive
76561197974500703,57300,2010,True,Positive
76561198047185525,213670,2014,True,Positive
76561198047185525,218620,2014,True,Neutral
76561198047185525,226620,2013,True,Neutral
sweep6060,391540,2015,True,Negative
bilyitu,570,2014,True,Neutral
bilyitu,730,2014,True,Neutral
76561198021244661,105600,2014,True,Positive
76561198088538797,209870,2015,True,Positive
deployablearchnagel,265630,2014,True,Neutral
rotflmaoman,401920,2015,True,Positive
armouredmarshmallow,33230,2010,True,Positive
armouredmarshmallow,239200,2013,True,Positive
armouredmarshmallow,440,2015,True,Negative
armouredmarshmallow,346900,2015,True,Negative
armouredmarshmallow,363970,2015,True,Positive
armouredmarshmallow,65790,2011,True,Positive
armouredmarshmallow,57300,2010,True,Negative
armouredmarshmallow,230410,2013,True,Positive
armouredmarshmallow,630,2015,True,Positive
76561198020928326,70,2014,True,Negative
Array71,8500,2014,False,Negative
Array71,244850,2014,True,Positive
76561198039874575,221100,2014,True,Negative
arronlim13,99900,2015,True,Positive
ARTHERDUNGER10,250900,2015,True,Neutral
Mackus1011,211820,2013,True,Positive
Mackus1011,380600,2015,True,Positive
Mackus1011,22380,2015,True,Neutral
Mackus1011,252490,2014,True,Negative
76561198041877981,2450,2014,False,Neutral
76561198041877981,241540,2014,True,Neutral
ARZARNAR,220200,2015,True,Positive
darkmassieh,47780,2011,True,Positive
darkmassieh,377160,2015,True,Negative
darkmassieh,4000,2010,True,Positive
darkmassieh,107410,2015,True,Negative
darkmassieh,230190,2015,True,Negative
darkmassieh,435881,2016,True,Positive
darkmassieh,391270,2015,True,Negative
darkmassieh,301520,2015,True,Positive
darkmassieh,227680,2015,False,Positive
asianturtlefrenzy,246420,2015,True,Positive
asianturtlefrenzy,289130,2015,True,Positive
asianturtlefrenzy,234630,2015,True,Positive
asianturtlefrenzy,253030,2010,True,Negative
asianturtlefrenzy,249050,2015,True,Positive
asianturtlefrenzy,418340,2015,True,Negative
asianturtlefrenzy,223850,2015,True,Positive
asianturtlefrenzy,263020,2015,True,Negative
asianturtlefrenzy,287980,2015,True,Negative
asianturtlefrenzy,245550,2014,True,Positive
blowjobsfurdayzandgayz,570,2015,True,Neutral
blowjobsfurdayzandgayz,304050,2015,False,Negative
blowjobsfurdayzandgayz,417860,2015,True,Neutral
blowjobsfurdayzandgayz,96100,2015,False,Negative
76561198082992295,4000,2014,True,Negative
76561198082992295,570,2014,True,Positive
76561198082992295,440,2014,True,Positive
76561198082992295,230410,2013,True,Negative
LaLocaDeLosDulces,80,2015,True,Neutral
76561198064352761,56400,2014,True,Positive
assassin_warman,257850,2016,True,Negative
assassin_warman,72850,2015,True,Neutral
assassin_warman,105600,2015,True,Neutral
assassin_warman,219150,2015,True,Positive
assassin_warman,204450,2013,True,Positive
assassin_warman,239140,2015,True,Positive
assassin_warman,322500,2016,False,Positive
assassin_warman,218620,2015,True,Positive
assassin_warman,440,2015,True,Negative
Astrelt,385770,2015,True,Positive
Astrelt,252630,2014,True,Positive
Astrelt,212200,2014,True,Positive
Astrelt,218680,2014,True,Negative
Astrelt,230410,2015,True,Positive
Astrelt,4000,2015,True,Positive
Astrelt,346900,2015,True,Positive
Astrelt,440,2012,True,Positive
Astrelt,387860,2015,True,Negative
Astrelt,221640,2015,True,Positive
76561198091740831,387990,2016,True,Neutral
AtomicWoodchuck,310560,2010,False,Negative
omgihaveawebpage,630,2010,True,Positive
omgihaveawebpage,223470,2010,True,Positive
omgihaveawebpage,620,2011,True,Positive
omgihaveawebpage,4000,2010,True,Positive
omgihaveawebpage,440,2010,True,Positive
omgihaveawebpage,730,2012,True,Positive
Swish0009,218620,2014,True,Negative
Swish0009,203160,2014,True,Positive
Swish0009,230410,2014,True,Negative
Swish0009,219640,2014,True,Positive
Swish0009,213850,2014,True,Neutral
Aurora99,72850,2014,True,Neutral
Aurora99,730,2014,True,Neutral
Aurora99,105600,2015,True,Positive
Aurora99,550,2014,True,Neutral
Aurora99,369580,2015,True,Positive
Aurora99,282440,2015,False,Neutral
Aurora99,1250,2014,True,Neutral
Aurora99,440,2014,True,Neutral
Aurora99,8400,2014,True,Neutral
76561198053071988,271590,2015,False,Negative
76561198083375450,225640,2015,True,Negative
76561198083375450,113420,2014,True,Positive
76561198083375450,226700,2014,False,Negative
76561198083375450,377160,2015,True,Positive
76561198083375450,421770,2015,False,Negative
76561198083375450,239220,2015,True,Neutral
76561198083375450,224600,2014,True,Negative
scroopy22,236690,2015,True,Positive
76561198078730600,440,2014,True,Positive
auzmoz,17100,2010,True,Negative
auzmoz,243870,2014,True,Positive
auzmoz,223750,2010,True,Positive
auzmoz,65980,2014,True,Negative
auzmoz,236390,2010,True,Neutral
auzmoz,400250,2015,True,Positive
auzmoz,296240,2012,True,Positive
auzmoz,320,2013,True,Negative
auzmoz,8500,2013,True,Positive
auzzie_96,289130,2014,True,Positive
fatrangacuntnolifevirgin,202970,2014,True,Positive
76561198064150679,20920,2014,True,Positive
76561198110293299,265930,2014,True,Positive
76561198110293299,346110,2015,True,Positive
76561198110293299,304930,2015,True,Neutral
76561198110293299,236390,2015,True,Positive
de_triggered,270370,2014,True,Negative
de_triggered,268650,2015,True,Neutral
de_triggered,224540,2015,True,Neutral
de_triggered,219640,2015,True,Positive
de_triggered,233450,2015,True,Negative
de_triggered,440,2015,True,Positive
de_triggered,4000,2015,True,Positive
de_triggered,236390,2015,True,Neutral
76561198071748311,391540,2015,True,Positive
Azrafael,215530,2013,True,Neutral
Azrafael,379720,2016,True,Positive
-Azsael-,226860,2015,True,Positive
76561198076301023,251570,2014,True,Negative
hoarbiscuit,55230,2014,True,Negative
bohgeraltofrivia,259700,2013,True,Positive
bohgeraltofrivia,261640,2014,True,Positive
TeH-B-Rad,730,2014,True,Neutral
TeH-B-Rad,440,2015,True,Positive
BAW_Killer,221100,2014,True,Neutral
BAW_Killer,287700,2015,False,Negative
BAW_Killer,359550,2015,False,Negative
gamerdude7892,22380,2015,True,Positive
2ez4medick,570,2014,True,Neutral
BBBirb,4000,2014,True,Positive
BBBirb,304050,2015,True,Neutral
AgentXiri,570,2014,True,Negative
76561197998761331,310380,2014,True,Positive
76561198064579722,4000,2010,True,Positive
76561198096750939,4000,2015,True,Neutral
potatoskins,233270,2013,True,Positive
crispymemesmantheyremyfavourite,230410,2015,True,Positive
crispymemesmantheyremyfavourite,383980,2015,True,Negative
crispymemesmantheyremyfavourite,304050,2015,True,Positive
crispymemesmantheyremyfavourite,212680,2014,True,Positive
76561198074409406,391460,2015,False,Negative
H-Alo,346010,2015,True,Neutral
420Blz,107410,2013,True,Positive
76561198076548816,200210,2015,True,Negative
76561198076548816,304930,2017,False,Negative
76561198076548816,226700,2014,True,Positive
76561198076548816,113020,2014,True,Positive
76561198076548816,219740,2014,True,Positive
chillrend,221100,2014,True,Positive
chillrend,393010,2015,True,Positive
chillrend,208090,2014,True,Positive
chillrend,440,2013,True,Positive
BarretaJrs,440,2010,True,Neutral
Gborges,440,2014,True,Neutral
lukeyturley,730,2012,True,Positive
lukeyturley,247730,2014,False,Neutral
lukeyturley,218230,2014,True,Positive
PolygonCloud,205890,2016,True,Positive
76561198095142204,570,2015,True,Neutral
BOB_200,8400,2014,True,Neutral
BOB_200,434260,2016,True,Positive
76561198070735033,359290,2015,False,Neutral
76561198018560501,10500,2013,True,Positive
76561198069458790,730,2012,True,Neutral
76561198069458790,265630,2014,True,Neutral
76561198069458790,440,2014,True,Neutral
76561198051148175,218620,2014,True,Negative
76561198047208452,220240,2013,True,Positive
76561198047208452,34900,2010,True,Negative
76561198047208452,113200,2014,True,Positive
generalale,239160,2014,True,Negative
generalale,220240,2014,True,Neutral
generalale,440,2013,True,Positive
brendoboy,630,2013,True,Positive
brendoboy,218620,2014,False,Negative
brendoboy,208090,2014,False,Positive
brendoboy,230410,2014,True,Negative
brendoboy,322330,2014,True,Neutral
brendoboy,241930,2014,True,Positive
brendoboy,1250,2014,True,Positive
76561198071234254,200210,2014,True,Neutral
76561198071234254,238460,2014,True,Positive
76561198071234254,730,2013,True,Positive
76561198071234254,105600,2013,True,Positive
76561198071234254,440,2013,True,Positive
76561198165870150,730,2012,True,Positive
76561197988934555,236390,2010,True,Negative
76561197988934555,290300,2015,True,Negative
76561197988934555,295110,2015,True,Positive
76561197988934555,301520,2015,True,Positive
Infixation,346560,2015,True,Positive
Infixation,328220,2015,True,Positive
Infixation,256410,2013,True,Positive
Infixation,730,2015,True,Negative
Infixation,252490,2014,True,Positive
Infixation,203160,2013,True,Positive
Infixation,39120,2013,True,Positive
76561198071162228,218620,2010,True,Positive
76561198047304525,239070,2014,True,Negative
76561197994969639,91310,2011,True,Positive
JuanManSnipez,730,2014,True,Positive
Ben_Andy,265770,2014,False,Negative
Ben_Andy,105600,2013,True,Neutral
Bennysaputra,10,2015,True,Negative
76561198067021476,730,2014,True,Negative
76561198067021476,242760,2014,True,Neutral
76561198067021476,239140,2015,True,Negative
76561198067021476,263280,2014,True,Positive
76561198190487725,252490,2013,True,Positive
76561198190487725,386360,2015,True,Neutral
76561198045071942,310380,2015,True,Positive
Bhappiikhat,304930,2014,True,Positive
Ahahahahahahahahahahahahahahaha,363970,2015,True,Neutral
Ahahahahahahahahahahahahahahaha,570,2014,False,Negative
BITCHPLESE,295110,2015,True,Negative
BITCHPLESE,252490,2013,False,Negative
BITCHPLESE,319630,2015,True,Negative
Too_1337,220,2012,True,Positive
Too_1337,4000,2015,True,Positive
kinglemon1222,48700,2012,True,Positive
76561198030636321,255710,2015,True,Negative
76561198007342405,364360,2016,True,Positive
76561198007342405,730,2012,False,Positive
76561198007342405,236390,2010,True,Negative
IJustWantedToTalk,4000,2015,True,Positive
IJustWantedToTalk,550,2010,False,Negative
IJustWantedToTalk,271590,2015,False,Negative
IJustWantedToTalk,219640,2012,True,Positive
IJustWantedToTalk,304930,2015,True,Positive
IJustWantedToTalk,247730,2015,False,Positive
76561198081885254,265630,2014,True,Neutral
76561198034643189,263280,2014,True,Negative
LlamasInNigjamas,730,2014,True,Negative
mavros88,369200,2015,False,Negative
mavros88,288470,2015,True,Neutral
mavros88,298110,2014,False,Negative
mavros88,730,2012,True,Negative
mavros88,282140,2015,True,Negative
mavros88,323370,2015,True,Positive
mavros88,209870,2015,True,Positive
mavros88,216250,2015,True,Positive
mavros88,50300,2015,True,Positive
Hummingsenpai,333930,2015,True,Negative
CHAAANG,10680,2015,True,Negative
CHAAANG,238320,2015,True,Negative
76561198056980314,236390,2010,True,Positive
76561198077586769,440,2015,True,Positive
bitmat,300570,2015,True,Positive
bitmat,201420,2013,True,Positive
bitmat,220240,2012,True,Neutral
bitmat,211420,2012,True,Negative
76561198028483487,238260,2013,True,Positive
Ghoster09,206210,2015,True,Neutral
Ghoster09,570,2014,True,Neutral
Ghoster09,440,2014,True,Positive
76561198081496844,6060,2014,True,Positive
180577,440,2015,True,Negative
Barridos,4000,2014,True,Neutral
Blackhawk611,364360,2016,True,Positive
76561197988863895,238430,2013,False,Negative
76561197988863895,248820,2015,True,Positive
76561198042728201,221100,2014,True,Negative
76561198042728201,202970,2014,True,Positive
hbk1462,4000,2014,True,Positive
76561198088724903,570,2013,True,Negative
76561198057521157,344760,2015,True,Positive
76561198057521157,251570,2014,True,Negative
76561198057521157,290080,2014,False,Neutral
76561198057521157,313120,2015,True,Positive
76561198053766465,374320,2016,True,Positive
76561198057389499,222880,2014,True,Positive
76561198057389499,252950,2015,True,Positive
76561198057389499,318420,2015,True,Positive
76561198057389499,225540,2015,True,Positive
76561198057389499,4000,2015,True,Positive
76561198057389499,440,2014,True,Positive
FHK,237930,2015,True,Positive
76561198030735076,570,2013,True,Neutral
76561198030735076,339610,2015,False,Negative
Bluegills,293780,2014,True,Positive
Bluegills,20530,2014,True,Positive
Bluegills,208090,2014,True,Positive
Bluegills,57300,2014,True,Positive
Bluegills,39150,2013,True,Positive
Bluegills,70,2013,True,Positive
Bluegills,13210,2012,True,Positive
Bluegills,22120,2012,True,Positive
76561197970931849,449710,2016,True,Positive
76561197970931849,204100,2014,True,Negative
76561197970931849,319740,2015,False,Positive
rrbr,244050,2015,False,Negative
rrbr,270370,2015,True,Positive
13lazer,33930,2012,True,Neutral
76561198044344399,352460,2015,True,Neutral
76561197999613236,251570,2013,True,Positive
76561197999613236,271590,2015,True,Positive
76561197999613236,24860,2015,True,Positive
76561197999613236,333950,2015,True,Negative
RespekPlox,72850,2015,True,Positive
76561198062288797,333930,2015,True,Positive
76561198062288797,346010,2015,True,Negative
bobseagull,730,2014,True,Positive
bobseagull,49520,2014,True,Negative
bobseagull,242720,2014,False,Positive
bobseagull,238460,2015,True,Positive
bobseagull,251630,2014,True,Positive
bobseagull,220240,2014,True,Negative
bobseagull,4000,2014,True,Neutral
bokkkbokkk,346110,2015,True,Neutral
bokkkbokkk,346110,2015,True,Neutral
Bonesdontrattlethem,4000,2014,True,Neutral
76561198062403736,335300,2015,True,Negative
76561198062403736,218620,2015,True,Neutral
76561198073642113,550,2012,True,Negative
76561198073642113,218620,2014,True,Positive
76561198073642113,55140,2013,True,Positive
76561198211433640,218620,2010,True,Neutral
76561198211433640,730,2015,True,Neutral
ilyjoepoe,318430,2015,True,Positive
Mantrouminati,570,2014,True,Neutral
hididdlyhoe,440,2014,True,Negative
hididdlyhoe,252490,2013,True,Positive
76561198027225504,230410,2014,True,Positive
76561198027225504,218620,2014,True,Negative
76561198027225504,323470,2015,True,Neutral
76561198027225504,271290,2014,True,Positive
76561198027225504,630,2014,True,Positive
76561198027225504,10680,2012,True,Positive
dicksoutforboromir,334230,2015,True,Negative
dicksoutforboromir,48700,2014,True,Negative
dicksoutforboromir,8930,2010,True,Neutral
dicksoutforboromir,474750,2016,True,Positive
dicksoutforboromir,224260,2014,True,Neutral
dicksoutforboromir,570,2010,True,Positive
dicksoutforboromir,252490,2013,False,Negative
probotsteve,730,2015,False,Negative
76561197977543317,243470,2014,False,Negative
BrutalLegend69,225260,2013,True,Negative
76561198007539695,45730,2014,False,Neutral
76561198007539695,99400,2014,False,Negative
76561198064026657,96100,2014,True,Negative
76561198064026657,1250,2013,True,Positive
76561198024450886,213650,2013,True,Positive
saint556,429720,2016,True,Positive
saint556,340050,2015,True,Negative
saint556,234190,2014,True,Neutral
saint556,261880,2014,True,Positive
saint556,230840,2014,True,Negative
saint556,263760,2014,True,Neutral
saint556,233190,2014,True,Positive
Brayneeah,211420,2012,False,Negative
brettebear,220780,2014,True,Positive
metiqu,730,2015,True,Neutral
Brianseb,304930,2017,True,Neutral
Brianseb,440,2014,True,Neutral
spike_heart,237740,2014,True,Positive
brocky0405,6830,2010,True,Positive
brocky0405,48700,2015,True,Positive
brocky0405,383080,2015,True,Positive
brocky0405,363970,2015,True,Neutral
brocky0405,730,2014,True,Neutral
brocky0405,440,2013,True,Positive
brocky0405,212180,2013,True,Negative
76561198046094676,72850,2012,True,Negative
76561198046094676,4560,2013,True,Positive
76561198046094676,203770,2013,True,Negative
76561198046094676,17700,2013,True,Positive
